Ligand,Additive,Base,Aryl halide,_source_sheet,Output
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=CN=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,4.713893798
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=NC=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,17.3168226
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,IC1=CC=C(C(F)(F)F)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,35.66483427
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,IC1=CC=C(CC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,67.48065191
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,IC1=CC=C(OC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,47.46105675
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,IC1=CN=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,58.943816
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,IC1=NC=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,50.42857568
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,BrC1=CC=C(C(F)(F)F)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,13.5242012
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,BrC1=CC=C(CC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,23.31600153
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,BrC1=CC=C(OC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,13.88581248
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,BrC1=CN=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,71.41375314
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,BrC1=NC=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,20.15990301
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,ClC1=CC=C(C(F)(F)F)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,9.062775444
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,ClC1=CC=C(CC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,6.264897465
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,ClC1=CC=C(OC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,1.858564029
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,ClC1=CN=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,68.47251074
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,ClC1=NC=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,19.27582448
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,IC1=CC=C(C(F)(F)F)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,13.8481868
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,IC1=CC=C(CC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,26.3918508
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,IC1=CC=C(OC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,16.72117045
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,IC1=CN=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,68.57486471
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,IC1=NC=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,27.24737039
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,BrC1=CC=C(C(F)(F)F)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,33.22033214
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,BrC1=CC=C(CC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,49.40490981
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,BrC1=CC=C(OC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,28.52881836
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,BrC1=CN=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,68.89095082
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,BrC1=NC=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,59.28097568
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,ClC1=CC=C(C(F)(F)F)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,20.59737033
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,ClC1=CC=C(CC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,7.120028255
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,ClC1=CC=C(OC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,2.018550488
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,ClC1=CN=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,28.30443344
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,ClC1=NC=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,44.47903411
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,IC1=CC=C(C(F)(F)F)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,48.38997285
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,IC1=CC=C(CC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,74.16554821
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,IC1=CC=C(OC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,49.32388819
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,IC1=CN=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,84.40270662
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,IC1=NC=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,81.51017538
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=CC=C(C(F)(F)F)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,48.06786456
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=CC=C(CC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,73.85492194
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=CC=C(OC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,46.19696168
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=CN=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,81.6084941
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=NC=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,66.70576357
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=CC=C(C(F)(F)F)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,25.8434488
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=CC=C(CC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,2.615785832
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=CC=C(OC)C=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,0.85894734
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=CN=CC=C1,FullCV_01;FullCV_02;FullCV_03;FullCV_04;FullCV_05;FullCV_06;FullCV_07;FullCV_08;FullCV_09;FullCV_10;Plate2_new;Plates1-3;Test1;Test2;Test3;Test4,35.8579046
